trend_period,reporting_days,period_start_date,period_end_date,avg_system_load,max_system_load,min_system_load,avg_net_daily_intake,total_net_daily_intake,avg_care_load_growth_pct,avg_backlog_severity_score,max_backlog_severity_score,avg_volatility_pressure_score,max_volatility_pressure_score,avg_pressure_spike_score,max_pressure_spike_score,avg_daily_strain_score,max_daily_strain_score,avg_final_pressure_stress_score,max_final_pressure_stress_score,normal_pressure_days,early_watch_days,moderate_stress_days,high_stress_days,critical_pressure_days,most_common_pressure_level,most_common_response_category,most_common_pressure_driver,trend_period_type,stress_day_count,stress_day_rate_pct,critical_pressure_rate_pct,high_or_critical_pressure_days,high_or_critical_pressure_rate_pct,previous_period,previous_avg_system_load,system_load_change,system_load_change_pct,previous_stress_score,stress_score_change,stress_score_change_pct,system_load_trend_direction,stress_score_trend_direction,normalized_load_movement,normalized_stress_movement,pressure_movement_score,pressure_trend_direction,pressure_movement_pattern,executive_pressure_signal
2023-04-06 00:00:00,1,2023-04-06,2023-04-06,8397.0,8397,8397,-74.0,-74,-0.27,0.0,0,0.0,0,0.0,0,2.0,2,1.2,1.2,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-04-05 00:00:00,8420.0,-23.0,-0.27315914489311166,1.27,-0.07000000000000006,-5.511811023622052,Stable,Stable,-0.004848106708936537,-0.01377952755905513,-0.008867246091489905,Pressure Stable,Stable Pressure Movement,Stable
2023-04-09 00:00:00,1,2023-04-09,2023-04-09,8110.0,8110,8110,-180.0,-180,-3.42,0.0,0,0.0,0,1.0,1,4.0,4,2.15,2.15,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Daily,1,100.0,0.0,0,0.0,2023-04-06 00:00:00,8397.0,-287.0,-3.4178873407169226,1.2,0.95,79.16666666666666,Decreasing,Increasing,-0.06049594023759939,0.18700787401574803,0.05088077617640695,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-04-10 00:00:00,1,2023-04-10,2023-04-10,8029.0,8029,8029,-102.0,-102,-1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.79,0.79,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-09 00:00:00,8110.0,-81.0,-0.998766954377312,2.15,-1.3599999999999999,-63.25581395348837,Decreasing,Decreasing,-0.017073767105385194,-0.26771653543307083,-0.12986301285284374,Pressure Decreasing,Broad Pressure Relief,Improving
2023-04-11 00:00:00,1,2023-04-11,2023-04-11,8131.0,8131,8131,-35.0,-35,1.27,0.0,0,0.0,0,0.0,0,0.0,0,0.73,0.73,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-10 00:00:00,8029.0,102.0,1.2703948187819156,0.79,-0.06000000000000005,-7.594936708860765,Increasing,Stable,0.021500299317892466,-0.011811023622047254,0.006510203994919592,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-04-12 00:00:00,1,2023-04-12,2023-04-12,8088.0,8088,8088,-102.0,-102,-0.53,0.0,0,0.0,0,0.0,0,0.0,0,0.78,0.78,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-11 00:00:00,8131.0,-43.0,-0.5288402410527611,0.73,0.050000000000000044,6.849315068493158,Stable,Stable,-0.009063851673229177,0.009842519685039379,-0.0005559845620083268,Pressure Stable,Stable Pressure Movement,Stable
2023-04-13 00:00:00,1,2023-04-13,2023-04-13,8009.0,8009,8009,-197.0,-197,-0.98,0.0,0,0.0,0,0.0,0,0.0,0,0.91,0.91,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-12 00:00:00,8088.0,-79.0,-0.97675568743818,0.78,0.13,16.666666666666664,Decreasing,Stable,-0.01665219260895593,0.025590551181102362,0.0023570420965703005,Pressure Stable,Stable Pressure Movement,Stable
2023-04-16 00:00:00,1,2023-04-16,2023-04-16,7663.0,7663,7663,-80.0,-80,-4.32,0.0,0,0.0,0,3.0,3,4.0,4,2.55,2.55,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Sudden Spike Pressure,Daily,1,100.0,0.0,0,0.0,2023-04-13 00:00:00,8009.0,-346.0,-4.320139842676989,0.91,1.6399999999999997,180.21978021978018,Decreasing,Increasing,-0.07293238788226268,0.32283464566929126,0.10516277721593661,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-04-17 00:00:00,1,2023-04-17,2023-04-17,7641.0,7641,7641,-52.0,-52,-0.29,0.0,0,0.0,0,0.0,0,0.0,0,0.66,0.66,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-16 00:00:00,7663.0,-22.0,-0.2870938274827091,2.55,-1.8899999999999997,-74.11764705882352,Stable,Decreasing,-0.004637319460721904,-0.37204724409448814,-0.16997178554591671,Pressure Decreasing,Pressure Cooling,Improving
2023-04-18 00:00:00,1,2023-04-18,2023-04-18,7648.0,7648,7648,-20.0,-20,0.09,0.0,0,0.0,0,0.0,0,0.0,0,0.61,0.61,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-17 00:00:00,7641.0,7.0,0.09161104567464992,0.66,-0.050000000000000044,-7.5757575757575815,Stable,Stable,0.0014755107375024241,-0.009842519685039379,-0.0036176029526413874,Pressure Stable,Stable Pressure Movement,Stable
2023-04-19 00:00:00,1,2023-04-19,2023-04-19,7723.0,7723,7723,-5.0,-5,0.98,0.0,0,0.0,0,0.0,0,0.0,0,0.63,0.63,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-18 00:00:00,7648.0,75.0,0.9806485355648535,0.61,0.020000000000000018,3.2786885245901667,Increasing,Stable,0.0158090436160974,0.0039370078740157514,0.01046662753216066,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-04-20 00:00:00,1,2023-04-20,2023-04-20,7770.0,7770,7770,-83.0,-83,0.61,0.0,0,0.0,0,0.0,0,0.0,0,0.72,0.72,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-04-19 00:00:00,7723.0,47.0,0.6085717985238897,0.63,0.08999999999999997,14.28571428571428,Stable,Stable,0.009907000666087705,0.01771653543307086,0.013421291311230125,Pressure Stable,Stable Pressure Movement,Stable
2023-04-23 00:00:00,1,2023-04-23,2023-04-23,7840.0,7840,7840,-79.0,-79,0.9,0.0,0,0.0,0,0.0,0,2.0,2,1.18,1.18,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-04-20 00:00:00,7770.0,70.0,0.9009009009009009,0.72,0.45999999999999996,63.888888888888886,Increasing,Increasing,0.01475510737502424,0.0905511811023622,0.04886334055232632,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-04-24 00:00:00,1,2023-04-24,2023-04-24,8126.0,8126,8126,9.0,9,3.65,1.0,1,1.0,1,2.0,2,7.0,7,3.55,3.55,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-04-23 00:00:00,7840.0,286.0,3.6479591836734695,1.18,2.37,200.84745762711864,Increasing,Increasing,0.060285152989384756,0.46653543307086615,0.2430977790260514,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-04-25 00:00:00,1,2023-04-25,2023-04-25,8247.0,8247,8247,40.0,40,1.49,1.0,1,1.0,1,0.0,0,4.0,4,2.31,2.31,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Prolonged Window Pressure,Daily,1,100.0,0.0,0,0.0,2023-04-24 00:00:00,8126.0,121.0,1.4890475018459268,3.55,-1.2399999999999998,-34.92957746478873,Increasing,Decreasing,0.025505257033970472,-0.24409448818897633,-0.0958146283163556,Pressure Decreasing,Pressure Cooling,Improving
2023-04-26 00:00:00,1,2023-04-26,2023-04-26,8362.0,8362,8362,-96.0,-96,1.39,0.0,0,1.0,1,1.0,1,6.0,6,2.93,2.93,0,0,0,1,0,High System Stress,Priority Monitoring Required,Prolonged Window Pressure,Daily,1,100.0,0.0,1,100.0,2023-04-25 00:00:00,8247.0,115.0,1.3944464653813509,2.31,0.6200000000000001,26.83982683982684,Increasing,Increasing,0.024240533544682683,0.12204724409448821,0.06825355329209518,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-04-27 00:00:00,1,2023-04-27,2023-04-27,8442.0,8442,8442,-102.0,-102,0.96,0.0,0,0.0,0,0.0,0,2.0,2,1.27,1.27,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-04-26 00:00:00,8362.0,80.0,0.9567089213106912,2.93,-1.6600000000000001,-56.655290102389074,Increasing,Decreasing,0.01686297985717056,-0.3267716535433071,-0.1377726051730444,Pressure Decreasing,Pressure Cooling,Improving
2023-04-30 00:00:00,1,2023-04-30,2023-04-30,8595.0,8595,8595,-110.0,-110,1.81,0.0,0,1.0,1,0.0,0,2.0,2,1.64,1.64,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-04-27 00:00:00,8442.0,153.0,1.812366737739872,1.27,0.3699999999999999,29.133858267716526,Increasing,Increasing,0.0322504489768387,0.07283464566929132,0.05051333748844238,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-05-01 00:00:00,1,2023-05-01,2023-05-01,8807.0,8807,8807,-85.0,-85,2.47,0.0,0,1.0,1,0.0,0,2.0,2,1.65,1.65,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-04-30 00:00:00,8595.0,212.0,2.4665503199534613,1.64,0.010000000000000009,0.6097560975609762,Increasing,Stable,0.044686896621501986,0.0019685039370078757,0.025463619913479636,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-05-02 00:00:00,1,2023-05-02,2023-05-02,8980.0,8980,8980,-32.0,-32,1.96,0.0,0,1.0,1,0.0,0,2.0,2,1.58,1.58,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-01 00:00:00,8807.0,173.0,1.964346542522993,1.65,-0.06999999999999984,-4.242424242424233,Increasing,Stable,0.03646619394113134,-0.013779527559055087,0.013855619266047448,Pressure Stable,Load-Led Pressure Increase,Monitor Increase
2023-05-03 00:00:00,1,2023-05-03,2023-05-03,9057.0,9057,9057,-35.0,-35,0.86,0.0,0,2.0,2,0.0,0,2.0,2,1.84,1.84,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-02 00:00:00,8980.0,77.0,0.8574610244988864,1.58,0.26,16.455696202531644,Increasing,Increasing,0.016230618112526664,0.051181102362204724,0.031958336024881795,Pressure Increasing,Broad Pressure Build-up,Watch Closely
2023-05-04 00:00:00,1,2023-05-04,2023-05-04,9043.0,9043,9043,-46.0,-46,-0.15,0.0,0,2.0,2,0.0,0,3.0,3,2.05,2.05,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2023-05-03 00:00:00,9057.0,-14.0,-0.1545765706083692,1.84,0.20999999999999974,11.413043478260855,Stable,Increasing,-0.0029510214750048482,0.0413385826771653,0.01697930039347172,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-05-07 00:00:00,1,2023-05-07,2023-05-07,8822.0,8822,8822,-156.0,-156,-2.44,0.0,0,2.0,2,1.0,1,6.0,6,3.19,3.19,0,0,0,1,0,High System Stress,Priority Monitoring Required,Daily Strain Pressure,Daily,1,100.0,0.0,1,100.0,2023-05-04 00:00:00,9043.0,-221.0,-2.443879243613845,2.05,1.1400000000000001,55.60975609756099,Decreasing,Increasing,-0.04658398185543367,0.22440944881889766,0.07536306194801543,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-05-08 00:00:00,1,2023-05-08,2023-05-08,8877.0,8877,8877,-72.0,-72,0.62,0.0,0,1.0,1,0.0,0,0.0,0,1.12,1.12,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-07 00:00:00,8822.0,55.0,0.6234413965087282,3.19,-2.07,-64.89028213166144,Increasing,Decreasing,0.011593298651804761,-0.40748031496062986,-0.17698982747379083,Pressure Decreasing,Pressure Cooling,Improving
2023-05-09 00:00:00,1,2023-05-09,2023-05-09,8916.0,8916,8916,-3.0,-3,0.44,0.0,0,1.0,1,0.0,0,0.0,0,1.03,1.03,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-08 00:00:00,8877.0,39.0,0.43933761405880367,1.12,-0.09000000000000008,-8.035714285714292,Stable,Stable,0.008220702680370649,-0.017716535433070883,-0.0034510544706780402,Pressure Stable,Stable Pressure Movement,Stable
2023-05-10 00:00:00,1,2023-05-10,2023-05-10,8966.0,8966,8966,-94.0,-94,0.56,0.0,0,1.0,1,0.0,0,2.0,2,1.6,1.6,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-09 00:00:00,8916.0,50.0,0.5607895917451773,1.03,0.5700000000000001,55.33980582524273,Stable,Increasing,0.0105393624107316,0.11220472440944883,0.05628877531015435,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-05-11 00:00:00,1,2023-05-11,2023-05-11,9084.0,9084,9084,-188.0,-188,1.32,0.0,0,1.0,1,0.0,0,2.0,2,1.77,1.77,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-10 00:00:00,8966.0,118.0,1.3160829801472227,1.6,0.16999999999999993,10.624999999999996,Increasing,Stable,0.02487289528932658,0.03346456692913384,0.02873914752723985,Pressure Increasing,Load-Led Pressure Increase,Monitor Increase
2023-05-14 00:00:00,1,2023-05-14,2023-05-14,8700.0,8700,8700,-52.0,-52,-4.23,0.0,0,0.0,0,5.0,5,4.0,4,3.15,3.15,0,0,0,1,0,High System Stress,Priority Monitoring Required,Sudden Spike Pressure,Daily,1,100.0,0.0,1,100.0,2023-05-11 00:00:00,9084.0,-384.0,-4.227212681638045,1.77,1.38,77.96610169491525,Decreasing,Increasing,-0.08094230331441869,0.2716535433070866,0.07772582766525868,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-05-15 00:00:00,1,2023-05-15,2023-05-15,8865.0,8865,8865,-100.0,-100,1.9,0.0,0,0.0,0,2.0,2,4.0,4,2.33,2.33,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Daily,1,100.0,0.0,0,0.0,2023-05-14 00:00:00,8700.0,165.0,1.896551724137931,3.15,-0.8199999999999998,-26.031746031746028,Increasing,Decreasing,0.03477989595541428,-0.16141732283464563,-0.05350885250011268,Pressure Decreasing,Pressure Cooling,Improving
2023-05-16 00:00:00,1,2023-05-16,2023-05-16,8876.0,8876,8876,-61.0,-61,0.12,0.0,0,0.0,0,0.0,0,0.0,0,0.79,0.79,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,No Major Pressure Driver,Daily,0,0.0,0.0,0,0.0,2023-05-15 00:00:00,8865.0,11.0,0.12408347433728144,2.33,-1.54,-66.09442060085837,Stable,Decreasing,0.002318659730360952,-0.3031496062992126,-0.13514205998294718,Pressure Decreasing,Pressure Cooling,Improving
2023-05-17 00:00:00,1,2023-05-17,2023-05-17,8731.0,8731,8731,-114.0,-114,-1.63,0.0,0,0.0,0,0.0,0,1.0,1,1.13,1.13,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-16 00:00:00,8876.0,-145.0,-1.633618747183416,0.79,0.33999999999999986,43.037974683544284,Decreasing,Increasing,-0.03056415099112164,0.06692913385826768,0.013307827191103551,Pressure Stable,Stress-Led Pressure Increase,Watch Closely
2023-05-18 00:00:00,1,2023-05-18,2023-05-18,8596.0,8596,8596,-199.0,-199,-1.55,0.0,0,0.0,0,0.0,0,1.0,1,1.22,1.22,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Daily Strain Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-17 00:00:00,8731.0,-135.0,-1.5462146374985684,1.13,0.09000000000000008,7.964601769911512,Decreasing,Stable,-0.028456278508975322,0.017716535433070883,-0.007678512235054532,Pressure Stable,Stable Pressure Movement,Stable
2023-05-21 00:00:00,1,2023-05-21,2023-05-21,7996.0,7996,7996,-210.0,-210,-6.98,0.0,0,1.0,1,4.0,4,4.0,4,3.43,3.43,0,0,0,1,0,High System Stress,Priority Monitoring Required,Sudden Spike Pressure,Daily,1,100.0,0.0,1,100.0,2023-05-18 00:00:00,8596.0,-600.0,-6.979990693345742,1.22,2.21,181.14754098360655,Decreasing,Increasing,-0.1264723489287792,0.43503937007874016,0.1262079246246045,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-05-22 00:00:00,1,2023-05-22,2023-05-22,8004.0,8004,8004,-101.0,-101,0.1,0.0,0,2.0,2,2.0,2,4.0,4,2.76,2.76,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Daily Strain Pressure,Daily,1,100.0,0.0,0,0.0,2023-05-21 00:00:00,7996.0,8.0,0.10005002501250625,3.43,-0.6700000000000004,-19.533527696793012,Stable,Decreasing,0.0016862979857170562,-0.13188976377952763,-0.058422929808643054,Pressure Decreasing,Pressure Cooling,Improving
2023-05-23 00:00:00,1,2023-05-23,2023-05-23,7854.0,7854,7854,-152.0,-152,-1.87,0.0,0,2.0,2,0.0,0,1.0,1,1.7,1.7,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-22 00:00:00,8004.0,-150.0,-1.8740629685157422,2.76,-1.0599999999999998,-38.405797101449274,Decreasing,Decreasing,-0.0316180872321948,-0.2086614173228346,-0.11128758577298271,Pressure Decreasing,Broad Pressure Relief,Improving
2023-05-24 00:00:00,1,2023-05-24,2023-05-24,7779.0,7779,7779,-223.0,-223,-0.95,0.0,0,2.0,2,0.0,0,0.0,0,1.52,1.52,1,0,0,0,0,Normal Operating Pressure,Routine Monitoring,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-23 00:00:00,7854.0,-75.0,-0.9549274255156608,1.7,-0.17999999999999994,-10.588235294117645,Decreasing,Stable,-0.0158090436160974,-0.03543307086614172,-0.024639855878617348,Pressure Decreasing,Pressure Cooling,Improving
2023-05-25 00:00:00,1,2023-05-25,2023-05-25,7619.0,7619,7619,-344.0,-344,-2.06,0.0,0,5.0,5,1.0,1,5.0,5,4.19,4.19,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Daily,1,100.0,100.0,1,100.0,2023-05-24 00:00:00,7779.0,-160.0,-2.056819642627587,1.52,2.6700000000000004,175.65789473684214,Decreasing,Increasing,-0.03372595971434112,0.5255905511811024,0.21796647018860849,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-05-29 00:00:00,1,2023-05-29,2023-05-29,7056.0,7056,7056,-136.0,-136,-7.39,0.0,0,6.0,6,5.0,5,6.0,6,5.67,5.67,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Daily,1,100.0,100.0,1,100.0,2023-05-25 00:00:00,7619.0,-563.0,-7.3894211838823995,4.19,1.4799999999999995,35.322195704057265,Decreasing,Increasing,-0.11867322074483783,0.2913385826771653,0.06583209079506357,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-05-30 00:00:00,1,2023-05-30,2023-05-30,7129.0,7129,7129,-103.0,-103,1.03,0.0,0,5.0,5,2.0,2,5.0,5,4.04,4.04,0,0,0,1,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Daily,1,100.0,0.0,1,100.0,2023-05-29 00:00:00,7056.0,73.0,1.034580498866213,5.67,-1.63,-28.74779541446208,Increasing,Decreasing,0.015387469119668137,-0.32086614173228345,-0.13592665576371007,Pressure Decreasing,Pressure Cooling,Improving
2023-05-31 00:00:00,1,2023-05-31,2023-05-31,7133.0,7133,7133,-128.0,-128,0.06,0.0,0,5.0,5,0.0,0,2.0,2,2.63,2.63,0,0,1,0,0,Moderate System Stress,Operational Watch Required,Volatility Pressure,Daily,1,100.0,0.0,0,0.0,2023-05-30 00:00:00,7129.0,4.0,0.05610885117127227,4.04,-1.4100000000000001,-34.9009900990099,Stable,Decreasing,0.0008431489928585281,-0.27755905511811024,-0.12443784285707743,Pressure Decreasing,Pressure Cooling,Improving
2023-06-01 00:00:00,1,2023-06-01,2023-06-01,7084.0,7084,7084,-219.0,-219,-0.69,0.0,0,5.0,5,0.0,0,1.0,1,2.55,2.55,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-05-31 00:00:00,7133.0,-49.0,-0.6869479882237487,2.63,-0.08000000000000007,-3.041825095057037,Stable,Stable,-0.010328575162516968,-0.015748031496063006,-0.012767330512612685,Pressure Stable,Stable Pressure Movement,Stable
2023-06-04 00:00:00,1,2023-06-04,2023-06-04,6658.0,6658,6658,-212.0,-212,-6.01,0.0,0,5.0,5,3.0,3,5.0,5,4.41,4.41,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Daily,1,100.0,100.0,1,100.0,2023-06-01 00:00:00,7084.0,-426.0,-6.013551665725578,2.55,1.8600000000000003,72.94117647058826,Decreasing,Increasing,-0.08979536773943324,0.36614173228346464,0.1153763272708708,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-06-05 00:00:00,1,2023-06-05,2023-06-05,6630.0,6630,6630,-87.0,-87,-0.42,0.0,0,4.0,4,3.0,3,5.0,5,3.7,3.7,0,0,0,1,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Daily,1,100.0,0.0,1,100.0,2023-06-04 00:00:00,6658.0,-28.0,-0.4205467107239411,4.41,-0.71,-16.099773242630384,Stable,Decreasing,-0.0059020429500096965,-0.13976377952755906,-0.0661398244099069,Pressure Decreasing,Pressure Cooling,Improving
2023-06-06 00:00:00,1,2023-06-06,2023-06-06,6632.0,6632,6632,-94.0,-94,0.03,0.0,0,4.0,4,0.0,0,1.0,1,2.02,2.02,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-06-05 00:00:00,6630.0,2.0,0.030165912518853696,3.7,-1.6800000000000002,-45.40540540540541,Stable,Decreasing,0.00042157449642926404,-0.33070866141732286,-0.1485870316647592,Pressure Decreasing,Pressure Cooling,Improving
2023-06-07 00:00:00,1,2023-06-07,2023-06-07,6645.0,6645,6645,-101.0,-101,0.2,0.0,0,5.0,5,0.0,0,1.0,1,2.33,2.33,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-06-06 00:00:00,6632.0,13.0,0.19601930036188178,2.02,0.31000000000000005,15.34653465346535,Stable,Increasing,0.002740234226790216,0.061023622047244104,0.028967758745994464,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-06-08 00:00:00,1,2023-06-08,2023-06-08,6642.0,6642,6642,-124.0,-124,-0.05,0.0,0,5.0,5,0.0,0,1.0,1,2.36,2.36,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-06-07 00:00:00,6645.0,-3.0,-0.04514672686230248,2.33,0.029999999999999805,1.2875536480686611,Stable,Stable,-0.000632361744643896,0.005905511811023584,0.00230968135540647,Pressure Stable,Stable Pressure Movement,Stable
2023-06-11 00:00:00,1,2023-06-11,2023-06-11,6159.0,6159,6159,-70.0,-70,-7.27,0.0,0,5.0,5,4.0,4,6.0,6,4.72,4.72,0,0,0,0,1,Critical System Pressure,Immediate Escalation Required,Volatility Pressure,Daily,1,100.0,100.0,1,100.0,2023-06-08 00:00:00,6642.0,-483.0,-7.271906052393858,2.36,2.36,100.0,Decreasing,Increasing,-0.10181024088766726,0.4645669291338582,0.1530594856220192,Pressure Increasing,Stress-Led Pressure Increase,Watch Closely
2023-06-12 00:00:00,1,2023-06-12,2023-06-12,6139.0,6139,6139,-41.0,-41,-0.32,0.0,0,5.0,5,2.0,2,6.0,6,3.84,3.84,0,0,0,1,0,High System Stress,Priority Monitoring Required,Volatility Pressure,Daily,1,100.0,0.0,1,100.0,2023-06-11 00:00:00,6159.0,-20.0,-0.324728040266277,4.72,-0.8799999999999999,-18.644067796610166,Stable,Decreasing,-0.00421574496429264,-0.17322834645669288,-0.08027141563587276,Pressure Decreasing,Pressure Cooling,Improving
2023-06-13 00:00:00,1,2023-06-13,2023-06-13,6125.0,6125,6125,-29.0,-29,-0.23,0.0,0,5.0,5,0.0,0,2.0,2,2.41,2.41,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-06-12 00:00:00,6139.0,-14.0,-0.22805017103762829,3.84,-1.4299999999999997,-37.23958333333333,Stable,Decreasing,-0.0029510214750048482,-0.28149606299212593,-0.12829629015770933,Pressure Decreasing,Pressure Cooling,Improving
2023-06-14 00:00:00,1,2023-06-14,2023-06-14,6162.0,6162,6162,-115.0,-115,0.6,0.0,0,4.0,4,0.0,0,1.0,1,2.02,2.02,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-06-13 00:00:00,6125.0,37.0,0.6040816326530613,2.41,-0.3900000000000001,-16.182572614107887,Stable,Decreasing,0.0077991281839413845,-0.07677165354330712,-0.030257723593320445,Pressure Decreasing,Pressure Cooling,Improving
2023-06-15 00:00:00,1,2023-06-15,2023-06-15,6113.0,6113,6113,-175.0,-175,-0.8,0.0,0,3.0,3,0.0,0,2.0,2,2.02,2.02,0,1,0,0,0,Early Pressure Watch,Early Warning Review,Volatility Pressure,Daily,0,0.0,0.0,0,0.0,2023-06-14 00:00:00,6162.0,-49.0,-0.795196364816618,2.02,0.0,0.0,Stable,Stable,-0.010328575162516968,0.0,-0.005680716339384333,Pressure Stable,Stable Pressure Movement,Stable
